Material ID,Material Name,Category,Durability Rating,Cost per Unit ($),Environmental Suitability,Supplier Availability,Lead Time (days),Sustainability Score,Thermal Conductivity (W/m·K),Compressive Strength (MPa),Fire Resistance Rating
4133,Stone,Structural,6,571,All,Low,17,5,0.42,248,A
4134,Steel,Structural,8,509,Dry,Low,12,2,0.66,28,D
4135,Concrete,Structural,10,798,All,Low,21,7,0.17,227,D
4136,Aluminum,Electrical,10,122,Coastal,High,18,6,1.6,105,B
4137,Stone,Structural,7,487,Humid,Low,6,7,1.66,92,B
4138,Steel,Structural,8,412,Dry,High,24,2,1.63,93,D
4139,Steel,Insulation,8,84,Dry,High,25,2,0.27,65,B
4140,Concrete,Insulation,7,934,Coastal,High,6,5,2.16,198,A
4141,Stone,Finishing,6,147,All,Low,22,10,1.95,214,A
4142,Wood,Plumbing,7,898,All,Low,8,2,0.65,38,D
4143,Stone,Electrical,9,544,Humid,High,15,1,1.93,255,A
4144,Plastic,Insulation,6,685,All,High,8,4,0.96,71,A
4145,Aluminum,Plumbing,8,229,Humid,Low,7,5,2.22,288,B
4146,Aluminum,Insulation,6,65,Dry,High,20,3,1.99,143,C
4147,Insulation,Finishing,10,273,All,Low,24,7,2.37,115,B
4148,Stone,Finishing,10,965,Coastal,Medium,16,2,0.54,62,B
4149,Wood,Insulation,6,439,Dry,Medium,20,8,0.56,19,C
4150,Insulation,Plumbing,9,730,Dry,High,30,6,0.81,378,C
4151,Stone,Insulation,7,937,Coastal,Medium,28,4,0.42,47,C
4152,Stone,Finishing,10,278,All,High,15,5,1.66,202,A
4153,Plastic,Plumbing,10,999,Coastal,High,9,7,0.49,113,A
4154,Aluminum,Structural,9,71,Humid,Medium,17,5,2.02,379,A
4155,Insulation,Finishing,10,115,Dry,Medium,13,7,0.18,162,A
4156,Concrete,Electrical,8,167,Dry,High,25,1,0.21,211,C
4157,Wood,Plumbing,6,920,All,Low,10,6,0.63,235,C
4158,Steel,Finishing,8,898,Humid,Low,30,6,1.44,160,B
4159,Plastic,Finishing,8,423,Dry,Medium,25,6,2.33,51,B
4160,Glass,Insulation,9,391,Coastal,Medium,12,4,2.43,336,D
4161,Steel,Structural,6,171,Dry,High,17,6,0.54,391,D
4162,Stone,Plumbing,8,315,Coastal,High,27,3,1.73,160,B
4163,Concrete,Structural,6,145,Humid,Low,22,1,0.57,220,D
4164,Insulation,Plumbing,7,695,Humid,Low,5,9,1.18,59,C
4165,Steel,Finishing,9,586,Humid,Medium,7,7,0.39,57,C
4166,Brick,Electrical,9,106,Coastal,Medium,26,7,1.83,226,A
4167,Concrete,Plumbing,9,307,Dry,High,24,4,1.48,171,B
4168,Glass,Finishing,8,997,All,Medium,11,10,2.47,336,B
4169,Stone,Plumbing,10,204,Coastal,High,25,5,1.25,134,C
4170,Steel,Finishing,10,756,Dry,Low,26,5,1.8,124,A
4171,Insulation,Plumbing,7,844,Humid,Medium,29,9,1.14,111,C
4172,Plastic,Finishing,7,590,Dry,High,15,2,1.25,394,C
4173,Concrete,Structural,9,968,Humid,Medium,26,1,2.27,137,A
4174,Stone,Structural,9,830,Dry,High,6,2,1.16,335,C
4175,Steel,Electrical,6,731,Humid,Low,26,8,0.89,11,B
4176,Brick,Insulation,10,454,Coastal,Medium,22,8,0.11,48,B
4177,Aluminum,Insulation,6,730,Coastal,Low,15,10,2.0,259,A
4178,Insulation,Structural,9,659,Dry,Low,15,10,1.95,387,C
4179,Aluminum,Structural,10,91,Humid,High,7,8,1.96,352,A
4180,Plastic,Electrical,7,196,All,High,22,3,2.15,10,B
4181,Stone,Finishing,8,124,Coastal,High,12,6,2.4,239,C
4182,Steel,Electrical,9,400,Dry,Low,18,8,0.79,151,B
4183,Plastic,Plumbing,9,616,All,Medium,8,5,1.58,164,D
4184,Concrete,Finishing,8,728,Coastal,High,10,5,0.41,260,D
4185,Concrete,Insulation,6,567,All,High,10,3,0.43,304,C
4186,Glass,Plumbing,6,390,Coastal,High,14,8,1.2,227,C
4187,Concrete,Finishing,10,881,Humid,Medium,22,7,2.02,396,C
4188,Concrete,Electrical,6,717,All,Low,12,3,1.43,385,D
4189,Aluminum,Structural,6,454,Dry,Medium,20,6,1.69,98,B
4190,Brick,Plumbing,7,344,Humid,Low,22,2,0.99,307,B
4191,Brick,Structural,9,908,Humid,High,21,5,1.7,388,A
4192,Steel,Plumbing,7,99,Dry,High,13,1,1.45,121,D
4193,Stone,Finishing,6,101,Coastal,Low,21,7,0.78,318,B
4194,Insulation,Electrical,6,224,Dry,Low,30,5,1.29,142,A
4195,Steel,Finishing,7,923,All,High,12,7,0.23,221,A
4196,Aluminum,Structural,10,484,All,High,5,10,1.63,171,C
4197,Glass,Plumbing,6,253,All,Low,24,6,0.5,85,D
4198,Steel,Insulation,8,968,Coastal,Low,29,7,1.15,37,A
4199,Stone,Electrical,9,626,Dry,Low,26,1,1.87,123,D
4200,Plastic,Insulation,7,603,Coastal,High,28,5,1.64,12,A
4201,Insulation,Finishing,7,403,Coastal,Medium,21,4,1.71,171,C
4202,Insulation,Finishing,9,734,All,Low,28,6,0.56,119,B
4203,Plastic,Structural,8,186,Coastal,High,18,8,2.35,15,D
4204,Insulation,Plumbing,8,649,Coastal,High,21,4,1.93,108,A
4205,Plastic,Plumbing,8,171,Humid,Low,23,2,2.38,340,B
4206,Glass,Electrical,6,318,Humid,High,10,3,1.86,187,B
4207,Brick,Finishing,9,632,Humid,Medium,25,7,0.39,177,A
4208,Glass,Finishing,10,209,All,Low,10,7,0.81,173,C
4209,Concrete,Electrical,7,554,Humid,Low,30,4,0.91,29,A
4210,Concrete,Electrical,9,163,All,Low,11,9,2.09,163,B
4211,Insulation,Electrical,7,873,Dry,Low,13,8,1.74,325,A
4212,Insulation,Structural,8,866,All,Low,20,4,1.15,294,C
4213,Concrete,Plumbing,10,992,Coastal,High,27,5,0.4,218,D
4214,Aluminum,Structural,8,55,Coastal,High,30,10,0.39,204,D
4215,Glass,Finishing,6,341,Dry,High,17,7,1.2,187,D
4216,Glass,Electrical,9,198,Dry,Low,30,2,0.49,168,D
4217,Brick,Structural,8,216,All,High,26,3,1.18,100,D
4218,Brick,Insulation,10,400,Dry,High,29,1,2.28,119,C
4219,Brick,Structural,7,107,All,High,19,7,1.45,26,B
4220,Plastic,Electrical,9,674,Coastal,High,26,9,1.21,284,C
4221,Plastic,Electrical,10,893,Coastal,Medium,29,6,2.3,186,A
4222,Insulation,Insulation,10,487,Dry,High,10,3,1.23,388,A
4223,Steel,Insulation,8,711,Coastal,Medium,5,4,1.63,251,B
4224,Brick,Plumbing,6,777,All,High,11,7,1.08,107,D
4225,Insulation,Plumbing,10,434,Humid,Medium,14,10,0.94,371,D
4226,Glass,Electrical,10,932,All,Low,17,5,0.9,19,A
4227,Aluminum,Finishing,7,475,Dry,High,10,4,2.45,131,D
4228,Aluminum,Structural,8,704,Humid,Medium,19,3,2.44,127,A
4229,Aluminum,Finishing,10,61,All,Low,23,9,2.2,276,D
4230,Insulation,Insulation,8,956,All,High,26,1,1.62,20,C
4231,Wood,Plumbing,10,336,Dry,Medium,20,6,0.8,99,D
4232,Concrete,Finishing,9,612,All,Medium,21,7,2.15,55,B
4233,Aluminum,Insulation,10,317,Humid,Medium,24,9,0.39,297,C
4234,Plastic,Electrical,8,919,All,High,24,1,2.09,16,B
4235,Brick,Plumbing,9,909,Coastal,Medium,27,4,1.6,209,C
4236,Aluminum,Insulation,9,811,Humid,High,6,1,0.29,257,D
4237,Brick,Finishing,10,538,All,Low,25,6,2.27,139,A
4238,Stone,Electrical,6,837,Dry,Low,17,10,2.06,266,C
4239,Aluminum,Finishing,9,590,Coastal,Low,15,9,0.16,259,A
4240,Concrete,Finishing,8,655,Humid,Low,30,9,1.93,148,C
4241,Concrete,Plumbing,9,795,Coastal,Medium,7,10,1.23,139,B
4242,Steel,Insulation,9,785,Coastal,Medium,12,9,1.13,315,D
4243,Wood,Insulation,9,615,Coastal,Low,12,4,1.6,319,B
4244,Brick,Structural,6,1000,Dry,Medium,5,3,0.37,145,B
4245,Steel,Plumbing,8,823,Coastal,High,6,7,1.25,274,D
4246,Glass,Finishing,10,300,Dry,High,15,5,1.76,318,A
4247,Insulation,Plumbing,6,759,Humid,Low,14,1,2.15,335,D
4248,Wood,Finishing,9,385,Coastal,High,13,1,2.03,43,C
4249,Concrete,Electrical,9,663,Humid,Low,16,7,0.21,310,A
4250,Plastic,Finishing,6,980,Dry,High,26,5,0.18,48,B
4251,Steel,Electrical,6,506,Humid,High,7,7,1.16,299,D
4252,Glass,Electrical,9,289,All,Medium,14,3,1.28,34,C
4253,Insulation,Plumbing,8,922,Coastal,High,10,5,0.18,92,A
4254,Aluminum,Electrical,6,381,Dry,High,20,8,2.25,175,D
4255,Plastic,Insulation,8,711,Humid,High,11,5,1.26,331,A
4256,Brick,Finishing,9,323,Coastal,Low,5,1,2.38,168,C
4257,Concrete,Insulation,8,58,Dry,High,9,10,1.1,197,C
4258,Aluminum,Plumbing,7,57,All,Medium,8,4,0.22,151,B
4259,Plastic,Finishing,7,308,Coastal,Medium,23,2,0.29,329,C
4260,Insulation,Structural,6,701,Coastal,Low,25,7,0.89,254,B
4261,Stone,Insulation,7,989,Dry,Medium,11,5,0.79,120,B
4262,Plastic,Finishing,7,93,Coastal,Low,7,1,0.24,172,D
4263,Concrete,Electrical,6,79,Humid,High,14,6,0.97,87,B
4264,Insulation,Finishing,6,737,Humid,Low,5,8,1.64,265,C
4265,Stone,Insulation,6,907,Coastal,Low,20,8,2.11,47,C
4266,Plastic,Insulation,10,678,Coastal,High,19,6,1.04,158,A
4267,Brick,Electrical,6,971,Humid,Low,23,10,1.23,241,D
4268,Steel,Insulation,6,996,Coastal,Low,18,6,1.62,107,C
4269,Concrete,Electrical,8,357,Coastal,Low,12,2,1.64,22,B
4270,Glass,Plumbing,8,425,Dry,Low,11,3,1.03,328,A
4271,Concrete,Electrical,7,786,Humid,Low,11,3,1.02,214,A
4272,Glass,Plumbing,7,661,All,High,30,8,0.86,105,D
4273,Insulation,Structural,9,91,Coastal,Medium,20,10,0.43,223,C
4274,Steel,Finishing,8,286,All,Low,13,7,0.98,111,A
4275,Plastic,Electrical,8,328,Coastal,Low,18,4,0.85,232,A
4276,Brick,Insulation,6,97,Dry,Medium,19,10,1.37,294,C
4277,Plastic,Plumbing,9,675,Humid,Medium,30,6,0.19,307,C
4278,Stone,Structural,7,728,Humid,High,8,1,0.78,393,C
4279,Stone,Structural,6,332,Dry,Low,10,1,0.64,215,C
4280,Stone,Finishing,6,572,Coastal,High,12,5,1.21,218,B
4281,Insulation,Finishing,10,548,Humid,Medium,8,8,0.67,313,B
4282,Plastic,Finishing,7,277,All,High,28,6,1.67,151,C
4283,Stone,Plumbing,7,663,Coastal,High,9,2,2.12,354,C
4284,Concrete,Plumbing,7,516,Humid,Low,14,1,2.17,124,C
4285,Brick,Plumbing,9,629,All,Low,5,2,0.48,365,A
4286,Wood,Plumbing,9,537,Humid,Low,16,3,1.73,381,C
4287,Brick,Insulation,10,611,All,Medium,30,6,2.23,293,D
4288,Plastic,Electrical,10,263,Coastal,Low,22,3,0.4,377,B
4289,Concrete,Finishing,9,838,Coastal,Medium,24,3,1.89,241,C
4290,Plastic,Plumbing,6,365,Humid,Low,30,3,1.2,358,B
4291,Wood,Electrical,8,448,All,Medium,15,6,2.28,185,D
4292,Steel,Structural,6,463,Humid,High,7,3,2.18,329,C
4293,Stone,Electrical,6,803,All,Low,6,1,2.38,168,D
4294,Glass,Structural,8,377,Humid,High,8,3,2.45,122,C
4295,Brick,Electrical,6,856,Humid,Medium,24,5,1.48,386,C
4296,Plastic,Structural,6,382,Humid,Low,11,4,1.0,236,A
4297,Brick,Electrical,8,411,Coastal,Low,30,2,2.05,92,B
4298,Wood,Finishing,10,766,Coastal,Low,30,4,0.76,317,B
4299,Glass,Electrical,9,774,Coastal,High,8,10,0.51,225,D
4300,Steel,Finishing,9,574,Coastal,High,6,8,1.52,350,C
4301,Wood,Electrical,6,522,Coastal,High,30,1,1.46,79,A
4302,Glass,Insulation,6,121,Humid,Medium,19,8,1.04,210,C
4303,Insulation,Structural,7,57,Coastal,Low,13,7,2.15,273,D
4304,Concrete,Insulation,8,450,Humid,Medium,17,3,0.38,179,A
4305,Brick,Insulation,7,554,Coastal,High,10,10,1.73,283,C
4306,Wood,Structural,7,512,Humid,Low,30,7,2.44,55,C
4307,Plastic,Structural,10,936,Coastal,Low,5,3,1.86,202,C
4308,Wood,Insulation,7,121,Humid,Low,22,4,0.78,309,A
4309,Glass,Finishing,6,726,All,High,7,1,2.0,263,B
4310,Steel,Insulation,9,920,Coastal,Medium,8,6,1.86,233,D
4311,Plastic,Electrical,9,228,All,High,6,5,0.17,266,A
4312,Brick,Plumbing,9,865,Dry,Low,7,7,0.96,199,B
4313,Concrete,Structural,9,676,Humid,High,20,9,1.07,27,B
4314,Glass,Finishing,9,375,Humid,High,16,6,1.32,125,B
4315,Wood,Electrical,8,958,Dry,Low,13,8,1.32,143,A
4316,Plastic,Structural,7,281,Humid,High,9,9,0.85,165,A
4317,Glass,Structural,9,998,All,Medium,24,2,1.48,385,B
4318,Glass,Finishing,6,345,Humid,High,11,1,2.04,177,D
4319,Stone,Finishing,10,528,Coastal,Low,9,1,1.84,295,B
4320,Wood,Finishing,9,181,Coastal,Low,10,2,1.61,90,C
4321,Steel,Electrical,7,365,Humid,Medium,13,10,1.67,98,B
4322,Insulation,Electrical,8,112,Dry,High,15,4,2.39,261,D
4323,Concrete,Finishing,7,941,Humid,Low,22,1,0.5,379,B
4324,Wood,Electrical,8,765,Coastal,High,18,3,2.03,54,B
4325,Insulation,Plumbing,7,685,Dry,High,5,3,2.27,131,C
4326,Steel,Insulation,7,101,Dry,Low,5,6,1.65,357,B
4327,Stone,Structural,8,575,Dry,High,7,4,0.3,317,C
4328,Concrete,Plumbing,10,632,Dry,High,22,9,0.97,27,A
4329,Steel,Finishing,9,494,Humid,Low,22,4,0.27,277,B
4330,Brick,Finishing,6,551,Coastal,Low,14,9,2.4,29,B
4331,Wood,Insulation,8,408,Coastal,Medium,27,3,0.68,262,A
4332,Plastic,Structural,7,351,Humid,Medium,22,3,1.42,248,C
4333,Stone,Structural,6,398,Dry,Low,28,4,2.36,97,B
4334,Steel,Insulation,8,517,Coastal,High,29,4,2.35,36,A
4335,Steel,Electrical,10,879,Dry,Low,26,1,1.4,197,D
4336,Steel,Finishing,8,670,Dry,Medium,28,5,1.52,31,A
4337,Wood,Plumbing,8,848,Humid,High,13,6,1.39,141,B
4338,Steel,Insulation,6,787,Humid,Low,16,4,2.14,175,B
4339,Plastic,Insulation,7,163,Humid,Low,28,5,1.16,259,D
4340,Stone,Finishing,8,736,All,Low,14,7,0.63,147,B
4341,Insulation,Insulation,8,289,Humid,Medium,20,2,1.12,187,A
4342,Insulation,Finishing,10,259,Coastal,High,24,5,1.04,185,A
4343,Steel,Insulation,8,516,Humid,Low,29,7,0.87,147,D
4344,Concrete,Structural,8,213,Coastal,Low,29,2,0.73,376,B
4345,Wood,Structural,8,214,All,Medium,26,1,2.05,73,D
4346,Stone,Insulation,7,127,Dry,Low,13,10,2.11,108,B
4347,Stone,Structural,7,496,Humid,High,22,8,0.94,328,A
4348,Wood,Electrical,6,627,Humid,Medium,25,9,2.32,166,D
4349,Steel,Electrical,10,93,Dry,High,21,5,1.47,18,C
4350,Stone,Electrical,9,521,Dry,High,18,2,2.1,92,A
4351,Brick,Insulation,9,347,Coastal,Medium,20,3,1.23,229,D
4352,Glass,Plumbing,10,64,Humid,Medium,15,4,0.7,277,A
4353,Insulation,Plumbing,8,703,Coastal,High,9,3,0.26,298,A
4354,Aluminum,Finishing,9,879,Coastal,Medium,12,2,0.25,27,A
4355,Glass,Finishing,8,868,Dry,Medium,10,8,2.44,197,D
4356,Plastic,Finishing,9,830,Humid,Medium,19,10,1.88,370,C
4357,Aluminum,Finishing,9,492,All,Medium,6,1,2.35,50,A
4358,Stone,Plumbing,8,262,Coastal,Medium,30,10,2.05,182,B
4359,Concrete,Electrical,6,941,Humid,High,11,3,0.92,157,D
4360,Stone,Structural,10,163,Humid,High,8,8,0.89,296,A
4361,Glass,Plumbing,9,650,Coastal,High,12,8,0.12,115,A
4362,Insulation,Electrical,6,609,All,Medium,9,1,0.86,105,B
4363,Aluminum,Plumbing,8,145,All,High,10,6,0.11,299,C
4364,Stone,Plumbing,8,102,Dry,Medium,22,4,2.25,79,A
4365,Glass,Insulation,6,866,Dry,Low,16,6,1.0,209,D
4366,Concrete,Electrical,6,186,Coastal,Medium,9,7,1.74,239,C
4367,Plastic,Structural,9,419,Humid,High,14,4,0.22,321,A
4368,Stone,Finishing,7,779,Coastal,Medium,29,8,0.44,29,B
4369,Concrete,Electrical,8,265,All,Low,26,8,1.93,365,C
4370,Plastic,Structural,8,164,Humid,Medium,21,10,2.4,356,C
4371,Wood,Insulation,7,330,Humid,Medium,9,7,0.93,341,A
4372,Brick,Insulation,10,335,Dry,Low,6,1,2.34,170,D
4373,Stone,Plumbing,6,399,Humid,Low,18,10,1.11,306,C
4374,Plastic,Plumbing,6,409,Coastal,High,24,9,0.54,391,D
4375,Wood,Structural,6,961,All,Low,11,9,1.09,298,C
4376,Aluminum,Plumbing,10,721,Coastal,Medium,16,2,1.72,155,C
4377,Insulation,Plumbing,7,119,All,Low,16,1,0.56,369,C
4378,Wood,Electrical,7,619,Coastal,High,27,3,0.57,82,D
4379,Insulation,Plumbing,8,401,All,High,28,9,1.16,147,B
4380,Brick,Finishing,8,408,All,Medium,29,10,0.9,215,B
4381,Stone,Plumbing,10,559,Coastal,Low,26,4,0.92,319,D
4382,Plastic,Insulation,8,718,Coastal,High,11,3,0.45,393,B
4383,Steel,Insulation,7,682,Humid,Low,27,4,0.21,384,A
4384,Brick,Finishing,8,758,All,Low,11,7,2.33,268,D
4385,Wood,Finishing,8,87,Coastal,High,17,8,0.73,175,D
4386,Brick,Structural,10,855,All,High,20,6,2.37,191,C
4387,Glass,Structural,9,472,Coastal,High,11,7,2.26,167,B
4388,Aluminum,Structural,6,367,All,Medium,30,7,2.17,161,B
4389,Stone,Electrical,10,134,All,Medium,28,1,2.31,338,A
4390,Insulation,Finishing,10,55,Coastal,High,16,10,1.92,133,C
4391,Insulation,Finishing,8,167,Coastal,Low,21,9,1.15,219,B
4392,Glass,Finishing,7,699,Humid,Medium,26,9,0.71,380,D
4393,Wood,Structural,8,638,All,Low,18,6,1.52,162,C
4394,Glass,Finishing,10,781,Dry,High,8,10,0.42,128,D
4395,Plastic,Electrical,9,107,Dry,Low,15,8,1.03,322,A
4396,Wood,Insulation,10,916,Dry,Medium,7,1,0.23,176,A
4397,Stone,Finishing,8,750,Humid,Low,13,1,0.39,203,A
4398,Insulation,Electrical,6,141,Coastal,Medium,16,9,1.0,297,D
4399,Stone,Structural,10,317,All,High,23,5,1.77,234,C
4400,Brick,Electrical,8,657,Dry,Medium,13,9,0.5,60,D
4401,Concrete,Structural,8,487,Dry,Medium,22,4,1.57,245,C
4402,Concrete,Structural,7,643,All,Medium,27,4,1.61,62,A
4403,Wood,Insulation,6,977,Dry,Medium,6,4,1.11,323,B
4404,Insulation,Plumbing,10,769,All,High,5,8,2.09,339,C
4405,Aluminum,Structural,6,828,Humid,High,6,6,2.07,162,C
4406,Plastic,Plumbing,9,371,Dry,High,13,10,0.96,313,D
4407,Glass,Electrical,10,174,Coastal,Low,24,1,0.95,341,C
4408,Insulation,Plumbing,7,661,Humid,Medium,23,1,1.14,209,D
4409,Plastic,Plumbing,6,817,Dry,High,12,5,1.91,18,D
4410,Glass,Plumbing,7,127,Humid,High,30,4,1.14,322,A
4411,Glass,Structural,7,628,Dry,High,20,2,1.23,117,C
4412,Concrete,Finishing,7,268,Dry,Low,22,6,1.29,310,A
4413,Concrete,Plumbing,9,900,Coastal,Medium,8,3,2.38,104,C
4414,Stone,Insulation,7,999,All,Medium,23,1,0.25,364,C
4415,Steel,Electrical,10,135,Coastal,High,19,3,1.64,210,C
4416,Steel,Structural,7,991,Coastal,Low,15,1,0.9,189,B
4417,Aluminum,Insulation,7,162,Dry,Low,17,2,2.33,400,A
4418,Wood,Structural,6,252,Humid,Medium,20,7,1.99,243,C
4419,Plastic,Insulation,7,282,All,Medium,14,7,1.21,156,D
4420,Glass,Structural,7,269,Humid,Low,19,8,0.38,14,D
4421,Concrete,Structural,8,571,All,High,22,4,0.21,259,B
4422,Stone,Plumbing,8,475,Humid,High,7,4,0.55,277,D
4423,Plastic,Plumbing,7,674,Dry,High,19,9,1.4,173,D
4424,Steel,Structural,6,400,All,High,6,6,1.23,327,D
4425,Aluminum,Insulation,8,846,All,Medium,28,7,1.47,245,A
4426,Insulation,Insulation,7,997,Coastal,High,19,2,1.15,25,C
4427,Wood,Structural,10,596,Coastal,Medium,13,2,2.06,305,C
4428,Brick,Finishing,10,296,Coastal,Medium,24,1,0.4,329,D
4429,Plastic,Insulation,10,92,All,High,11,3,1.71,189,C
4430,Glass,Insulation,6,671,Dry,High,10,5,1.68,110,B
4431,Concrete,Structural,7,668,Humid,Low,27,7,0.56,168,A
4432,Wood,Electrical,7,893,All,Medium,29,5,0.14,219,A
4433,Plastic,Electrical,10,639,Dry,Low,13,6,1.94,298,C
4434,Aluminum,Structural,6,884,Coastal,Medium,27,9,0.92,182,C
4435,Insulation,Plumbing,8,901,Humid,High,23,3,2.18,22,C
4436,Brick,Finishing,6,504,Dry,High,14,7,2.0,51,D
4437,Insulation,Insulation,6,542,All,Medium,27,5,1.19,99,D
4438,Stone,Structural,6,337,Dry,Medium,8,3,1.93,210,B
4439,Aluminum,Electrical,10,59,Coastal,Medium,25,7,0.58,224,A
4440,Aluminum,Electrical,9,164,Humid,High,29,8,1.79,237,A
4441,Glass,Finishing,9,337,Humid,High,16,6,2.22,156,B
4442,Brick,Structural,8,209,All,Medium,21,6,1.14,303,D
4443,Concrete,Structural,7,422,Dry,Medium,27,8,0.15,337,B
4444,Aluminum,Electrical,9,248,Humid,Low,28,9,1.73,94,B
4445,Wood,Structural,8,968,Dry,Low,27,9,2.47,230,A
4446,Wood,Electrical,10,458,Coastal,Medium,25,2,1.22,389,C
4447,Steel,Finishing,7,367,Coastal,Medium,30,1,0.65,148,C
4448,Insulation,Electrical,10,860,Dry,Low,12,6,0.15,328,B
4449,Wood,Insulation,7,381,All,High,25,1,0.2,358,D
4450,Concrete,Electrical,9,659,Humid,Low,10,5,2.47,68,D
4451,Concrete,Plumbing,10,269,Coastal,High,10,10,0.38,204,C
4452,Wood,Finishing,7,694,Humid,Low,23,10,0.49,80,A
4453,Stone,Electrical,7,697,Humid,High,30,1,1.82,269,D
4454,Brick,Structural,9,316,Humid,Low,19,1,1.54,225,B
4455,Wood,Finishing,7,801,Humid,Low,27,2,0.59,14,B
4456,Concrete,Electrical,9,227,Coastal,Low,15,7,1.0,49,D
4457,Plastic,Insulation,9,88,Coastal,High,19,7,0.59,185,C
4458,Wood,Finishing,10,568,All,High,7,7,1.73,153,D
4459,Wood,Insulation,6,227,All,Low,19,1,2.02,386,B
4460,Brick,Insulation,8,804,Coastal,Medium,15,3,1.88,126,C
4461,Plastic,Insulation,8,61,Dry,Low,14,10,1.94,213,D
4462,Glass,Finishing,9,729,Coastal,Low,27,4,1.53,203,A
4463,Steel,Electrical,9,826,All,Medium,11,4,0.45,59,C
4464,Steel,Insulation,8,91,All,Medium,5,9,0.99,88,C
4465,Stone,Finishing,9,736,Dry,Medium,29,3,2.46,174,C
4466,Insulation,Finishing,10,69,Humid,Low,12,1,0.62,288,B
4467,Wood,Electrical,8,1000,Coastal,Low,25,3,2.41,90,C
4468,Glass,Structural,9,899,Humid,Low,10,4,2.36,330,D
4469,Insulation,Finishing,7,298,Coastal,Medium,12,7,0.77,149,D
4470,Glass,Structural,7,397,Coastal,High,30,8,0.94,258,D
4471,Plastic,Plumbing,8,989,Humid,Low,21,4,0.98,278,D
4472,Glass,Finishing,6,350,Coastal,Low,11,9,1.46,296,A
4473,Aluminum,Structural,10,291,Dry,High,30,8,0.61,109,A
4474,Insulation,Structural,7,586,Dry,Low,18,3,2.38,52,C
4475,Wood,Structural,6,260,Coastal,High,18,3,0.7,313,B
4476,Aluminum,Finishing,10,524,Humid,Medium,12,7,0.3,67,B
4477,Concrete,Structural,7,738,All,Medium,26,10,0.89,172,A
4478,Stone,Insulation,7,143,Dry,Medium,13,6,0.61,197,C
4479,Wood,Finishing,8,127,Coastal,Low,7,8,1.63,375,B
4480,Glass,Plumbing,6,150,Humid,High,5,10,0.7,156,D
4481,Glass,Electrical,7,974,Dry,High,27,5,0.37,104,C
4482,Brick,Plumbing,10,393,All,High,25,8,2.42,360,A
4483,Aluminum,Insulation,7,367,All,Medium,27,10,0.19,27,B
4484,Stone,Electrical,6,361,Dry,High,14,1,0.7,265,A
4485,Plastic,Structural,8,101,Humid,Low,28,4,0.1,152,A
4486,Brick,Structural,9,134,All,High,5,6,0.1,139,C
4487,Steel,Insulation,7,428,Humid,High,28,9,2.45,84,C
4488,Steel,Structural,7,229,All,Medium,8,4,2.4,331,B
4489,Brick,Insulation,9,831,All,Low,26,8,0.27,46,C
4490,Concrete,Electrical,9,554,Humid,Low,17,2,1.71,182,C
4491,Wood,Electrical,8,512,Humid,High,23,4,1.13,357,A
4492,Wood,Insulation,6,436,Coastal,High,5,3,0.57,176,D
4493,Steel,Structural,8,456,Coastal,Medium,10,4,2.11,286,B
4494,Brick,Structural,9,165,All,High,8,2,1.15,115,C
4495,Brick,Plumbing,8,551,Humid,Low,23,6,0.18,155,B
4496,Brick,Electrical,10,598,Humid,Medium,28,9,1.14,47,D
4497,Wood,Electrical,9,858,Dry,Low,16,4,0.31,301,D
4498,Aluminum,Insulation,6,118,Humid,Medium,20,5,1.6,121,C
4499,Glass,Plumbing,10,539,Dry,Low,13,10,2.23,395,A
4500,Steel,Electrical,10,293,Dry,High,6,6,2.14,132,A
4501,Plastic,Insulation,9,863,All,Medium,12,10,0.84,66,A
4502,Stone,Finishing,7,872,Humid,High,18,7,0.57,374,C
4503,Wood,Structural,10,925,Coastal,High,12,7,2.31,57,A
4504,Plastic,Structural,6,500,Coastal,High,21,7,0.34,250,C
4505,Brick,Structural,9,952,Coastal,Medium,15,5,1.58,118,A
4506,Steel,Finishing,6,553,Humid,High,29,3,0.28,77,D
4507,Steel,Finishing,10,413,All,Medium,12,2,1.58,91,D
4508,Steel,Electrical,6,501,Coastal,Medium,28,6,1.98,120,A
4509,Plastic,Plumbing,10,288,Coastal,Medium,8,7,2.16,387,B
4510,Concrete,Finishing,8,688,Coastal,High,9,3,2.16,62,A
4511,Glass,Insulation,6,243,Dry,Low,17,9,0.16,282,A
4512,Stone,Electrical,9,70,Dry,Medium,18,5,0.63,140,A
4513,Plastic,Insulation,7,797,Coastal,High,11,5,2.3,208,C
4514,Aluminum,Insulation,8,229,Humid,Low,28,6,0.4,307,C
4515,Aluminum,Electrical,10,669,Humid,High,13,9,1.59,217,A
4516,Steel,Plumbing,8,590,All,High,19,2,0.89,329,A
4517,Steel,Structural,8,634,Coastal,High,11,2,2.3,29,B
4518,Wood,Plumbing,6,773,Coastal,High,19,3,2.35,143,B
4519,Stone,Structural,9,316,All,High,8,5,1.89,375,D
4520,Wood,Insulation,9,445,Humid,High,21,5,1.69,40,A
4521,Glass,Finishing,6,989,All,Low,20,9,0.85,229,A
4522,Aluminum,Insulation,8,549,Dry,High,21,4,1.89,258,B
4523,Stone,Insulation,8,66,Coastal,High,6,1,1.41,311,C
4524,Concrete,Structural,9,412,Coastal,Medium,10,3,2.14,36,A
4525,Stone,Structural,10,227,Humid,Medium,26,1,1.0,52,D
4526,Steel,Plumbing,7,562,Humid,Medium,5,7,2.26,367,A
